Message.Text,id
None of these are. Would you like a buffet?,22623
Yes if it is available.,22624
Home Run Inn Pizza is downtown and offers a buffet,22625
Great please go ahead and reserve at Home Run Inn,22626
What name would you like this reserved in?,22627
This has been reserved Mr. Smith. Enjoy your meal.,22628
Great! Thank you so much,22629
Hello I would like to make a reservation.,22630
What is your location? City and State is preferable.,22631
What date and time would you like to go?,22632
"What time would you like to go, and how many in your party?",22633
Galaxy please...  Wine Room.  I had forgotten that place!,22634
Sure thing your reservation is all set. Thank you!,22635
I need a reservation for four to shanti in buff,22636
What date and time would you like to go?,22637
What name would you lkiek this reseves under?,22638
This has been reserved. Please enjoy your meal Mr. Wayne,22639
Can you get me a reservation to left bank in buffalo ny for 5 people,22640
What date and time would you like to go?,22641
What name would you like this reserved under?,22642
This has been reserved. Enjoy your meal Mr. Wayne,22643
"Hello, I'm looking for a great burger in Madison, Wisconsin.",22644
"How about 43 North, is that expensive?",22645
"Oh that's not a problem, I'll try Bonfyre.",22646
I would like to go tomorrow night around 7 p.m.,22647
"Alright, and how many people will be in your party?",22648
"Go ahead and book that, please.  The name is John Clark.",22649
"Great, I've booked you Bonfyre for tomorrow! Enjoy your burger!",22650
"Thanks so much, I'm looking forward to it!",22651
Can you recommend me some good Chinese food near Bridgewater College?,22652
How many people in your party?,22653
"Would be 3 of us, around 4 PM tomorrow please!",22654
"Red Apple Chinese Restaurant, China King and Taste of China all have good reviews",22655
Sounds great. This is reserved Josh. Enjoy your meal,22656
Is there good Indian food near Gilbert Arizona that you can recommend?,22657
How many people in your party?,22658
"3 of us, for April 10th, at 8 PM please.",22659
"Indian Oven, Guru Palace and Curry Garden all have good reviews",22660
Of course. This has been reserved Pete. Enjoy your meal,22661
at what date would you like to go?,22662
can i book a pizza joint in new orleans at 3pm for 2 people,22663
at what date would you like to go?,22664
can you book me italian tomorrow at 3 in new orleans for 2 people,22665
I need a reservation on the 25th at 08:00PM,22666
Can you please specify you location? I would need to know city name.,22667
how many people are going?,22668
I would like to eat at a mexican restaurant in Seattle this weekend.,22669
at what date would you like to go?,22670
at what time would you like to go?,22671
how many people are going?,22672
Barrio Mexican Kitchen & Bar,22673
I need a reservation in Seattle for tonight,22674
at what time would you like to go?,22675
how many people are going?,22676
Reserve me a table at Palomino,22677
I need to book a table for 4 in downtown Seattle on February 27,22678
at what time would you like to go?,22679
I would like to find a restaurant in Seattle that serves buffet style. Any recommendations?,22680
at what date would you like to go?,22681
Sunday 6pm for 4 people.,22682
Unfornunately I cannot find any restaurants I can book which match your request.,22683
"Yes, thank you. Please book us for 6:15 pm.",22684
Your reservation at <RestaurantReservation.RestaurantName> <RestaurantReservation.Time> for <RestaurantReservation.NumOfPeople>is confirmed,22685
can i reserve a table for 2 at a romantic place for friday night 5:30,22686
how many people are going?,22687
Please get me a table at Ayutthaya.,22688
Is there an opening at Wild Ginger for Saturday night?,22689
I need a cheap food place for 3 people tomorrow at 1pm in Seattle,22690
Looking for a good fish restaurant in Seattle,22691
at what date would you like to go?,22692
at what time would you like to go?,22693
how many people are going?,22694
Would like to book a table for 2 at Al Boccalino in Seattle,22695
at what date would you like to go?,22696
at what time would you like to go?,22697
I would like to get a reservation for PF Chang's for Saturday night at 6pm.,22698
how many people are going?,22699
Is there a table open on Sunday night?,22700
Looking for Italian food in Seattle on March 3rd,22701
at what time would you like to go?,22702
how many people are going?,22703
I need a place that can handle a party of 12,22704
at what date would you like to go?,22705
at what time would you like to go?,22706
Is there a vegan restaurant in the Seattle area?,22707
Please book me at Local 360 for Sunday night at 6pm.,22708
how many people are going?,22709
Can you get me a table at Dahlia Lounge in Seattle tonight?,22710
how many people are going?,22711
at what time would you like to go?,22712
I am looking to book a restaurant in Seattle for dinner,22713
at what date would you like to go?,22714
I would like to go Feb 27th,22715
at what time would you like to go?,22716
how many people are going?,22717
make me a reservation for the Metrolitan grill restaurant in seattle,22718
at what date would you like to go?,22719
how many people are going?,22720
at what time would you like to go?,22721
"Hello, I'd like to find a French restaurant in Seattle please.",22722
at what date would you like to go?,22723
"Tomorrow, the 26th in the evening.",22724
at what time would you like to go?,22725
how many people are going?,22726
make me a reservation for the Metrolitan grill restaurant in seattle,22727
at what date would you like to go?,22728
at what time would you like to go?,22729
how many people are going?,22730
make me a reservation for the tilth restaurant in seattle,22731
at what date would you like to go?,22732
at what time would you like to go?,22733
how many people are going?,22734
make me a reservation for the Palisade restaurant in seattle,22735
at what time would you like to go?,22736
at what date would you like to go?,22737
how many people are going?,22738
make me a reservation for the Six seven restaurant in seattle,22739
at what date would you like to go?,22740
how many people are going?,22741
at what time would you like to go?,22742
make me a reservation for the Palisade restaurant in seattle,22743
at what date would you like to go?,22744
at what time would you like to go?,22745
how many people are going?,22746
make me a reservation for the Metrolitan grill restaurant in seattle,22747
at what date would you like to go?,22748
at what time would you like to go?,22749
how many people are going?,22750
make me a reservation for the Metrolitan grill restaurant in seattle,22751
at what date would you like to go?,22752
at what time would you like to go?,22753
how many people are going?,22754
I am looking for a Seattle based restaurant.,22755
at what date would you like to go?,22756
Friday with 2 people at 6 PM.,22757
I need to make a reservation for 2 this friday at a Seattle based restaurant.,22758
at what time would you like to go?,22759
What restaurants in Seattle do you know?,22760
"BOKA Restaurant + Bar, please.",22761
at what date would you like to go?,22762
at what time would you like to go?,22763
how many people are going?,22764
What is the latest in the Seattle restaurant scene?,22765
at what date would you like to go?,22766
at what time would you like to go?,22767
7 PM with 3 people.,22768
Unfornunately I cannot find any restaurants I can book which match your request.,22769
"Wild Ginger Asian Restaurant, please.",22770
I need a restaurant in Seattle.,22771
at what date would you like to go?,22772
how many people are going?,22773
3 people at 6 PM.,22774
I need a reservation at a Seattle restaurant for tomorrow at 7PM.,22775
how many people are going?,22776
Can I get a list of Seattle restaurants.,22777
at what date would you like to go?,22778
at what time would you like to go?,22779
I need a list of Seattle restaurants for tomorrow night.,22780
at what time would you like to go?,22781
how many people are going?,22782
"Wild Ginger Asian Restaurant, please.",22783
I need a decent Seattle restaurant for 3 people tomorrow.,22784
at what time would you like to go?,22785
I would like to book a table at a Italian resteraunt in Seattle,22786
at what date would you like to go?,22787
at what time would you like to go?,22788
how many people are going?,22789
Here is the restaurant I found: Wild Ginger Asian Restaurant. Do you want to book?,22790
at what time would you like to go?,22791
Are there any Thai foofrestaurants with an opening on March 4th at 8:00Pm in Seattle?,22792
how many people are going?,22793
Unfornunately I cannot find any restaurants I can book which match your request.,22794
I would like reservations on Monday for 2 people in Seattle at 6pm,22795
I need a Seattle restaurant for 5 tomorrow at 6 PM.,22796
"Wild Ginger Asian Restaurant, please.",22797
Here is the restaurant I found: Wild Ginger Asian Restaurant. Do you want to book?,22798
Your reservation at <RestaurantReservation.RestaurantName> <RestaurantReservation.Time> for <RestaurantReservation.NumOfPeople>is confirmed,22799
Here is the restaurant I found: Chutneys Queen Anne. Do you want to book?,22800
I would like to get thai for two in new orleans on 03/22/16 at 5pm,22801
make me a reservation for the Tulio restaurant in seattle,22802
